FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.86737Co0.62256Fe0.08834Y0.06903Zr0.22006O3,01088,11,1,11,4.1047173,0.21607998,0.46982691,0.37653983,,5140.772,1651.8167,,13.191923999999998,30.768486,37.849579,,45.37999,44.141998,0.8900033481672607,2.150008088269225,1.4900056053586723,137.32751662220832,1.7089714000000003,1.4294790000000002,0.8146862500000001,67.8347214447,0.8673667369787509,0.5207830559172966,1.5040501387353187,1.8289318192846291,2.02444284722478,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.85244Co0.38858Fe0.09174Y0.14029Zr0.3794O3,01088,12,2,1,4.1598053,0.24839002,0.45476499,0.39719236,,6549.0586,1847.1014,,14.665491000000001,30.351146999999997,37.360081,,5.4000001,31.643998999999997,0.8900039644746104,2.150009577101587,1.490006637154123,137.3276117184324,1.5741703999999999,1.493611,0.8489529166666667,75.1064685096,0.8524362028520412,0.5653796847371864,1.4394709044735121,1.755111040791865,1.828439206948991,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.85506Co0.41031Fe0.08994Y0.13568Zr0.36407O3,01088,13,2,2,4.154156700000001,0.26846004,0.47104475,0.38429862,,6661.4468,2160.2251,,14.449302,30.393411999999998,37.406487,,9.397999800000001,31.643998999999997,0.890001157479006,2.150002796157149,1.4900019378019314,137.3271785990106,1.5857157,1.4883670000000002,0.8461361000000001,74.47824594845,0.8550588879632454,0.561261490618404,1.4445380716967982,1.7609483129273544,1.843856240841942,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.85878Co0.43285Fe0.09001Y0.12272Zr0.35442O3,01088,14,2,3,4.1472163,0.28558001,0.45970264,0.38872343,,7046.7925,2178.907,,13.843995000000001,30.445504999999997,37.483826,,13.39599,31.643998999999997,0.8899979590909741,2.149995069714151,1.4899965831972488,137.3266850877373,1.5995732999999999,1.4806085000000002,0.8417366083333334,73.77797789775,0.858781969321205,0.5563971085857549,1.4521023415130676,1.7701458727659378,1.861350622513135,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.86627Co0.4605Fe0.08957Y0.1159Zr0.33403O3,01088,15,2,4,4.1402434999999995,0.29769996,0.46626237,0.38643417,,7199.4727,2404.3525,,13.927195999999999,30.498026,37.53883,,17.393998999999997,31.643998999999997,0.8899967895037553,2.1499922443068242,1.4899946251242644,137.32650462042943,1.615311,1.4734395,0.8379777250000001,72.9165136825,0.8662731249063084,0.5509755022430698,1.459165608297337,1.7780838089989375,1.883338871882843,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.8676Co0.48735Fe0.0898Y0.10656Zr0.31628O3,01088,16,2,5,4.1326532,0.30565,0.4833582,0.3977268,,7023.1875,2521.3262,,13.659576999999999,30.555405,37.619488,,21.391991,31.643998999999997,0.8900033868066717,2.1500081816116228,1.4900056700471245,137.32752258426945,1.6312076,1.4656845,0.8338249500000001,72.06210767925,0.8675966984468689,0.5456101276175219,1.4668969901855569,1.7869526092342574,1.9056828478500407,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.87457Co0.50922Fe0.08887Y0.09581Zr0.3061O3,01088,17,2,6,4.1262612,0.30754003,0.46281683,0.38667464,,7382.5645,2775.7212,,13.315307999999998,30.603895,37.6674,,25.389999,31.643998999999997,0.889995560391886,2.149989275103994,1.4899925673976517,137.326314968468,1.6439669000000001,1.4587780000000001,0.829900775,71.4146425964,0.8745743626600413,0.5413707297828722,1.4738289685640953,1.7953864031488,1.92294339053922,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.88399Co0.53774Fe0.08793Y0.08711Zr0.28722O3,01088,18,2,7,4.118080600000001,0.30130999999999997,0.46695149,0.38103497,,7238.4556,2765.4297,,13.520520999999999,30.666183,37.737339,,29.38802,31.643998999999997,0.8899989351514944,2.149997427613161,1.4899982172760975,137.32683569387558,1.6601399,1.4510399999999999,0.8257274916666666,70.5471330028,0.8839910576590525,0.5360987559852604,1.48169411429951,1.8044672513793287,1.9465969749390826,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.89215Co0.56022Fe0.08832Y0.07962Zr0.27184O3,01088,19,2,8,4.1081929,0.28949001,0.49396181,0.36882904,,6496.2759,2761.0466,,13.296478,30.741814,37.816593,,33.386009,31.643998999999997,0.8900003065745103,2.150000740601345,1.4900005132539555,137.32704730444695,1.6735228000000002,1.4446130000000004,0.8223157000000001,69.8248008399,0.8921496926849941,0.531812477591886,1.4882883793800448,1.8119567864920436,1.9667374006453895,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.89892Co0.57825Fe0.08793Y0.07385Zr0.25997O3,01088,20,2,9,4.1053653,0.27188998,0.4915098,0.38058713,,6371.7847,2541.3875,,13.753252999999999,30.763509999999997,37.848971999999996,,37.384009999999996,31.643998999999997,0.8899994266416906,2.149998614920938,1.489999040107999,137.32691153081285,1.6838790000000001,1.439623,0.819627275,69.26977116124999,0.8989205791051501,0.5285411996002626,1.4934455860464424,1.8178983125079617,1.9824940840519842,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.89993Co0.59433Fe0.09256Y0.07046Zr0.24266O3,01088,21,2,10,4.1019063,0.2494,0.47766027,0.38815913,,5922.5879,2115.9907,,13.702375,30.790094,37.874179999999996,,41.381989000000004,31.643998999999997,0.889999315400532,2.1499983461922962,1.4899988538728008,137.3268943663021,1.6954242000000002,1.4348805,0.81751695,68.59550101535,0.8999306922382845,0.5249419675621781,1.4983814653501084,1.822590777931639,2.0019810677608683,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.89056Co0.59665Fe0.10386Y0.06465Zr0.23484O3,01088,22,2,11,4.1030812,0.22443999,0.46603814,0.37033647,,5428.5981,1906.0681,,13.289287,30.781057,37.864277,,45.37999,31.643998999999997,0.8900039077075222,2.1500094399676097,1.4900065421170878,137.32760295927068,1.7029759999999998,1.4312535,0.8161651333333334,68.13335985925,0.8905560898508638,0.5226168235533104,1.5021863282553438,1.8256189602607638,2.0155706872956545,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.84612Co0.37337Fe0.10157Y0.14614Zr0.37892O3,01088,23,3,1,4.1574693,0.22950998,0.45942309,0.41148892,,6012.6943,1502.8887,,15.066009,30.368612,37.387192,,5.4000001,19.148001,0.8900030815765212,2.1500074442578883,1.4900051590438388,137.3274754872572,1.5700631,1.4966255000000002,0.8513178416666667,75.23536266615,0.8461170703657324,0.5668581610360254,1.436570100040316,1.7502336802043084,1.8253048914861387,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.85728Co0.39349Fe0.10481Y0.13652Zr0.36518O3,01088,24,3,2,4.15346,0.24583000000000002,0.47424251,0.41463208,,6178.5371,1774.2384,,14.675107,30.398634,37.423542,,9.397999800000001,19.148001,0.8899953979385518,2.1499888826605464,1.4899922954252158,137.32628990191853,1.5838073000000001,1.4897105000000002,0.8477176083333335,74.49334431255,0.8572844328939763,0.5619341430858108,1.443225970858463,1.757651700021467,1.8434705968595235,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.85641Co0.41014Fe0.10538Y0.1268Zr0.35768O3,01088,25,3,3,4.1487722,0.26078001,0.47475567,0.42876309,,6493.6426,1848.9529,,14.580328,30.433811,37.468765000000005,,13.39599,19.148001,0.8900042348629473,2.1500102302868953,1.4900070898267321,137.32765343935276,1.5943189999999998,1.4838650000000002,0.8444374833333335,73.9580687973,0.856405924986832,0.5582347289739051,1.4489257650034841,1.7644966255466024,1.8568312514450918,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.85946Co0.42835Fe0.10703Y0.11913Zr0.34549O3,01088,26,3,4,4.141061799999999,0.26980001,0.46682802,0.40809840000000003,,6704.5742,2032.8403,,14.232779999999998,30.491852,37.539513,,17.393998999999997,19.148001,0.8900020038390898,2.1500048407348795,1.4900033547418468,137.32730919237156,1.6060032,1.4780580000000003,0.8413752583333334,73.32945809875,0.8594580649262173,0.5541719990589619,1.4546146637918669,1.7709141551100163,1.8727440888413234,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.86954Co0.45115Fe0.11017Y0.1113Zr0.32738O3,01088,27,3,5,4.1333709,0.27502003,0.48829415,0.40343991,,6260.0361,2019.5669,,13.439370000000002,30.549972999999998,37.626228000000005,,21.391991,19.148001,0.890003277859994,2.1500079184258283,1.4900054876532485,137.32750577379707,1.6209745,1.4710695,0.8378523083333334,72.50028879925,0.8695367975057507,0.5490544594378222,1.4615270851756685,1.77836293202699,1.8941649481431817,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.87013Co0.4731Fe0.11054Y0.10269Zr0.31367O3,01088,28,3,6,4.1285686,0.27309999,0.48152724,0.40570515,,6211.2266,1964.8689,,13.060027999999999,30.586374,37.670715,,25.389999,19.148001,0.8900032728740026,2.1500079063810174,1.4900054793059143,137.3275050044586,1.6341791,1.4644715000000001,0.83428765,71.798374671,0.8701268002074345,0.5446179509173765,1.468111811244546,1.7859613279735282,1.9126826426605223,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.87323Co0.4885Fe0.1115Y0.09605Zr0.30394O3,01088,29,3,7,4.127316,0.26631996,0.4658584,0.40998536,,6619.2188,2029.8347,,13.952392999999999,30.595882,37.674698,,29.38802,19.148001,0.889998985304519,2.1499975487693437,1.4899983012401499,137.32684343248727,1.6438462,1.459572,0.8316649833333334,71.28161270999999,0.8732309955770169,0.5414125635990271,1.473032881399029,1.7915847499893534,1.9265395129482232,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.88318Co0.50643Fe0.11476Y0.08937Zr0.28944O3,01088,30,3,8,4.1176829,0.25248000000000004,0.46890169,0.38085508,,6266.8237,2287.9468,,14.316514999999999,30.669218,37.741863,,33.386009,19.148001,0.8900004376267096,2.1500010571881183,1.490000732655952,137.32706752580128,1.6560858000000003,1.4538425000000001,0.82880315,70.60370051835,0.8831795657270031,0.537412033619701,1.4788404226648473,1.7977739740201901,1.9450406496768509,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.8879Co0.52056Fe0.11572Y0.08202Zr0.2817O3,01088,31,3,9,4.114793799999999,0.23496002,0.4683876,0.37980232,,5892.4316,2057.8877,,14.144488,30.691282,37.768593,,37.384009999999996,19.148001,0.889999558732927,2.149998934017745,1.489999261249507,137.32693191249064,1.6651458,1.4490349999999999,0.8261777,70.1305060062,0.8879004402260993,0.5344874657419951,1.4837453436374866,1.803485208145302,1.9581625705131807,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.89978Co0.52627Fe0.12234Y0.07859Zr0.2728O3,01088,32,3,10,4.1148343,0.21427999,0.45372549,0.39037019,,5647.4248,1764.8567,,14.305185,30.690973,37.767403,,41.381989000000004,19.148001,0.8900016408893923,2.1500039639462845,1.4900027471069601,137.32725318923323,1.6719736,1.4460425,0.8249872333333335,69.71986778415,0.89977834108232,0.5323060369430428,1.486819345867279,1.806091884703056,1.969700424768347,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.89026Co0.53451Fe0.13457Y0.07618Zr0.25474O3,01088,33,3,11,4.1176615,0.19178,0.45479006,0.3955338,,4979.2817,1591.193,,14.319849,30.669382000000002,37.750526,,45.37999,19.148001,0.8899959107538951,2.1499901214841284,1.489993153958768,137.326369029326,1.6828857,1.4419575,0.8237063750000002,69.02669312245,0.8902640904595105,0.5288510745286474,1.491021837664514,1.808888700125415,1.9894675931485766,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
Ba0.87108Co0.3835Fe0.12252Y0.1379Zr0.35608O3,01088,34,4,1,4.1474204,0.16969,0.47807139,0.46172011,,4135.9263,1013.9504,,14.099413,30.443972,37.498855999999996,,5.4000001,6.650000099999999,0.8900003842423065,2.1500009282257966,1.4900006432820638,137.3270592885879,1.587016,1.489397,0.8487489333333333,74.1861683175,0.8710796239262427,0.5608011414140164,1.4435378399619418,1.7555257918620424,1.8511140607890566,1_Apr_2016,Pulsed Laser Deposition,BZYF631/ BZF19/ BZC19,548.0,18.2,850,N,331.0,10,50.0,SiO2,31,0,12,0,0,30,0,24.333333333333332,240,0,120,0,0,0,0
