Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
102	-8	34.5	0.43996799	0.20428717	0	0.35574484	0	54421.809	437
103	-12	34.5	0.43664908	0.22065841	0	0.34269249	0	49901.059	437
104	-16	34.5	0.4337776	0.23844104	0	0.32778135	0	41776.898	437
105	-20	34.5	0.42845565	0.25727251	0	0.31427184	0	67836.414	437
106	-24	34.5	0.41870368	0.27896309	0	0.30233324	0	69872.164	437
107	-28	34.5	0.41555005	0.29746607	0	0.28698388	0	112129.73	437
108	-32	34.5	0.41037995	0.31202403	0	0.277596	0	140793.61	437
109	-36	34.5	0.40925589	0.32553577	0	0.26520833	0	173877.73	437
110	-40	34.5	0.4083553	0.33704096	0	0.25460374	0	375703.06	437
111	0	38.25	0.45733154	0.1682297	0	0.37443876	0	74449.461	437
112	-4	38.25	0.45047256	0.17586493	0	0.3736625	0	46165.703	437
113	-8	38.25	0.44604895	0.19427425	0	0.35967681	0	46423.316	437
114	-12	38.25	0.44412175	0.20861313	0	0.34726512	0	50787.613	437
115	-16	38.25	0.43989408	0.22784185	0	0.33226407	0	57924.684	437
116	-20	38.25	0.43339795	0.24713367	0	0.31946838	0	63347.074	437
117	-24	38.25	0.42348656	0.26844189	0	0.30807155	0	82180.922	437
118	-28	38.25	0.41772994	0.29042187	0	0.29184818	0	97732.148	437
119	-32	38.25	0.41484472	0.30458009	0	0.28057519	0	133395.17	437
120	-36	38.25	0.41120735	0.32172906	0	0.26706362	0	242153.97	437
121	-40	38.25	0.4103165	0.33367857	0	0.25600493	0	160189.81	437
122	0	42	0.46483776	0.16114052	0	0.37402171	0	68684.641	437
123	-4	42	0.45811191	0.16543868	0	0.37644941	0	82410.258	437
124	-8	42	0.4521299	0.18426131	0	0.36360878	0	51861.41	437
125	-12	42	0.45159441	0.19656783	0	0.35183775	0	56426.145	437
126	-16	42	0.44601053	0.21724269	0	0.33674678	0	58135.172	437
127	-20	42	0.43834022	0.23699483	0	0.32466492	0	79683.359	437
128	-24	42	0.42826948	0.25792065	0	0.31380987	0	106339.77	437
129	-28	42	0.41990981	0.28337768	0	0.29671252	0	102664.11	437
130	-32	42	0.41930947	0.29713613	0	0.2835544	0	98649.148	437
131	-36	42	0.41315877	0.31792235	0	0.26891887	0	109431.09	437
132	-40	42	0.4122777	0.33031616	0	0.25740615	0	161980.52	437
