Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
83	-20	26.75	0.47233921	0.20241995	0.071002059	0	0.25423878	90440168	265
84	-24	26.75	0.47624931	0.19360365	0.063330628	0	0.26681641	20641834	265
85	-28	26.75	0.4804129	0.18247509	0.057337582	0	0.27977443	2.0652485e+09	265
86	-32	26.75	0.48273012	0.17283972	0.052872363	0	0.29155782	3.0786758e+08	265
87	-36	26.75	0.48497012	0.16423793	0.047673378	0	0.30311856	75068360	265
88	-40	26.75	0.48281476	0.15956056	0.044273518	0	0.31335118	87354184	265
89	0	30.5	0.46168885	0.24052811	0.093412936	0	0.20437011	1.69706e+08	265
90	-4	30.5	0.46287385	0.23300266	0.091541857	0	0.21258162	5.2373271e+11	265
91	-8	30.5	0.46338707	0.22772592	0.086073056	0	0.22281395	2.2496819e+08	265
92	-12	30.5	0.46725836	0.21859565	0.079994455	0	0.23415153	206145.03	265
93	-16	30.5	0.47067708	0.2087553	0.0748436	0	0.24572402	1.3444131e+08	265
94	-20	30.5	0.472711	0.19977671	0.070014678	0	0.25749764	2.9928698e+08	265
95	-24	30.5	0.47582626	0.19166708	0.063235283	0	0.26927137	1.3533667e+08	265
96	-28	30.5	0.47954458	0.18188027	0.057608493	0	0.28096667	2.5401347e+09	265
97	-32	30.5	0.48174721	0.1722742	0.05321338	0	0.2927652	8764415	265
98	-36	30.5	0.48431012	0.16396716	0.048356716	0	0.30336601	5.0049434e+08	265
99	-40	30.5	0.48247936	0.15832442	0.044413935	0	0.31478226	1.1370681e+08	265
100	0	34.5	0.4632557	0.23527396	0.091372997	0	0.21009736	1.0872738e+08	265
101	-4	34.5	0.46347943	0.229008	0.089554146	0	0.21795844	1.2872738e+08	265
102	-8	34.5	0.46474469	0.22298375	0.084691033	0	0.22758053	7.121095e+08	265
103	-12	34.5	0.46824276	0.2144644	0.078502156	0	0.23879069	4.1841178e+08	265
104	-16	34.5	0.47133347	0.20545003	0.073913604	0	0.24930288	3.9766909e+08	265
105	-20	34.5	0.47332191	0.19667943	0.068832286	0	0.26116636	16862406	265
106	-24	34.5	0.47536612	0.18935288	0.063225523	0	0.27205545	2.5401011e+11	265
107	-28	34.5	0.47856563	0.18123606	0.058029961	0	0.28216836	1.8471654e+08	265
108	-32	34.5	0.48063827	0.17167759	0.05363965	0	0.29404446	1.119984e+08	265
109	-36	34.5	0.48332843	0.16383988	0.049400143	0	0.30343154	1.089985e+08	265
110	-40	34.5	0.4821468	0.15678161	0.04459938	0	0.3164722	2.4648246e+09	265
111	0	38.25	0.4647246	0.23034821	0.089460544	0	0.21546666	9.0572115e+08	265
112	-4	38.25	0.4640471	0.22526301	0.087690674	0	0.22299919	119883.24	265
113	-8	38.25	0.46601748	0.21853794	0.083395377	0	0.2320492	9.0258899e+08	265
114	-12	38.25	0.46916559	0.21059138	0.077103131	0	0.24313989	1.0124945e+09	265
115	-16	38.25	0.47194889	0.20235133	0.073041745	0	0.25265804	8865824	265
116	-20	38.25	0.47389469	0.19377573	0.067723781	0	0.26460579	2.1298679e+09	265
117	-24	38.25	0.47493476	0.18718334	0.063216388	0	0.27466553	2.7591194e+08	265
118	-28	38.25	0.4776479	0.18063211	0.058425091	0	0.28329492	3.7736035e+08	265
119	-32	38.25	0.47959867	0.17111824	0.054039273	0	0.29524383	2.0802779e+09	265
120	-36	38.25	0.48240817	0.16372053	0.050378356	0	0.30349296	186202.2	265
121	-40	38.25	0.48183501	0.15533522	0.04477324	0	0.31805652	7276557	265
122	0	42	0.4661935	0.22542246	0.087548092	0	0.22083595	2.4442848e+08	265
123	-4	42	0.46461481	0.22151804	0.085827202	0	0.22803995	5.1637731e+08	265
124	-8	42	0.46729031	0.21409212	0.082099721	0	0.23651786	3.8308896e+08	265
125	-12	42	0.47008845	0.20671833	0.075704098	0	0.24748911	6.1430701e+08	265
126	-16	42	0.47256425	0.19925264	0.072169885	0	0.25601321	35217828	265
127	-20	42	0.47446743	0.19087203	0.066615283	0	0.26804525	3057756	265
128	-24	42	0.47450337	0.18501377	0.063207246	0	0.27727562	3.8166266e+08	265
129	-28	42	0.47673014	0.18002816	0.058820225	0	0.2844215	1.1049044e+10	265
130	-32	42	0.47855905	0.17055891	0.0544389	0	0.29644316	5.4272269e+08	265
131	-36	42	0.48148784	0.16360119	0.051356573	0	0.30355439	2.5786381e+08	265
132	-40	42	0.48152325	0.15388882	0.044947099	0	0.31964085	4.0572726e+08	265
