Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
40	-24	11.5	0.46563709	0.071701117	0	0.22973947	0.23292232	282037.94	265
41	-28	11.5	0.4651424	0.068937734	0	0.24527845	0.2206414	3519275	265
42	-32	11.5	0.46776527	0.064180762	0	0.25936854	0.20868543	147.90619	265
43	-36	11.5	0.46671379	0.06229955	0	0.27247766	0.19850899	4332384.5	265
44	-40	11.5	0.46555603	0.058627248	0	0.28188404	0.19393267	583246.12	265
45	0	15.25	0.46529442	0.086246252	0	0.15796059	0.29049873	1606610.5	265
46	-4	15.25	0.46437305	0.08744859	0	0.16352187	0.28465649	450818.53	265
47	-8	15.25	0.46329731	0.089072086	0	0.17137295	0.27625766	485001.81	265
48	-12	15.25	0.46560559	0.086025864	0	0.18130624	0.26706231	472464.12	265
49	-16	15.25	0.46512204	0.082569063	0	0.19545676	0.25685215	743583.56	265
50	-20	15.25	0.46545669	0.0801742	0	0.20910166	0.24526744	440011.47	265
51	-24	15.25	0.46667397	0.076688297	0	0.2247875	0.23185022	1405200	265
52	-28	15.25	0.46584016	0.074464187	0	0.24117848	0.21851717	1591847.5	265
53	-32	15.25	0.46881607	0.06868431	0	0.25644201	0.20605761	5529600	265
54	-36	15.25	0.46867174	0.066201791	0	0.27025688	0.19486959	1592693.2	265
55	-40	15.25	0.46842149	0.062189002	0	0.28038865	0.18900086	143916.36	265
56	0	19	0.46506757	0.08314167	0	0.17092575	0.28086501	1004681.3	265
57	-4	19	0.46309644	0.085530646	0	0.17614734	0.27522558	578021.62	265
58	-8	19	0.46293196	0.087054551	0	0.18293339	0.2670801	512676.5	265
59	-12	19	0.46420741	0.08577098	0	0.19182003	0.25820157	645746.06	265
60	-16	19	0.46390697	0.083928339	0	0.20420216	0.24796253	1055189.2	265
61	-20	19	0.46468329	0.081841365	0	0.21653484	0.2369405	1684063.6	265
62	-24	19	0.46613279	0.078888297	0	0.23114276	0.22383615	28256112	265
63	-28	19	0.46582252	0.076815367	0	0.24597825	0.21138385	793890.81	265
64	-32	19	0.46812445	0.072194278	0	0.26039979	0.19928147	1095127.5	265
65	-36	19	0.4692553	0.068632104	0	0.27340567	0.18870692	568754.19	265
66	-40	19	0.46813053	0.065449998	0	0.28333461	0.18308483	446734.47	265
67	0	23	0.4648256	0.079830118	0	0.18475525	0.27058905	1122491	265
68	-4	23	0.46173471	0.083484836	0	0.1896145	0.26516595	626716.31	265
69	-8	23	0.46254227	0.084902517	0	0.19526452	0.25729069	348137.78	265
70	-12	23	0.46271607	0.0854991	0	0.20303473	0.24875011	539903.12	265
71	-16	23	0.46261093	0.08537823	0	0.21353057	0.23848027	2140367	265
72	-20	23	0.46385834	0.083619669	0	0.22446357	0.22805843	700938	265
73	-24	23	0.46555552	0.081234962	0	0.23792168	0.21528785	602934.44	265
74	-28	23	0.46580368	0.079323299	0	0.25109804	0.20377499	251387.98	265
75	-32	23	0.46738672	0.07593824	0	0.26462144	0.19205359	216823.3	265
76	-36	23	0.46987775	0.071224444	0	0.27676442	0.18213341	469862.91	265
77	-40	23	0.4678202	0.068928383	0	0.28647697	0.17677443	479270	265
78	0	26.75	0.46459872	0.076725543	0	0.19772041	0.2609553	816814.06	265
79	-4	26.75	0.46045807	0.0815669	0	0.20223999	0.25573504	558666.25	265
80	-8	26.75	0.46217692	0.08288499	0	0.20682494	0.24811314	341757.03	265
81	-12	26.75	0.46131793	0.085244209	0	0.21354851	0.23988935	281203.97	265
82	-16	26.75	0.46139589	0.086737499	0	0.22227596	0.22959064	231449.42	265
83	-20	26.75	0.46308491	0.085286841	0	0.23189674	0.21973149	225566.36	265
84	-24	26.75	0.46501431	0.083434962	0	0.24427693	0.2072738	188986.41	265
85	-28	26.75	0.46578604	0.081674479	0	0.25589782	0.19664168	178232.61	265
86	-32	26.75	0.46669513	0.079448208	0	0.26857921	0.18527743	153780.95	265
87	-36	26.75	0.47046128	0.073654771	0	0.27991322	0.17597073	467530.25	265
88	-40	26.75	0.46752927	0.072189376	0	0.28942296	0.1708584	561371.19	265
89	0	30.5	0.46643624	0.071995117	0	0.21030204	0.2512666	652540.19	265
90	-4	30.5	0.46208048	0.075608782	0	0.2166383	0.24567243	452843.81	265
91	-8	30.5	0.46221694	0.077455938	0	0.22230148	0.23802564	296849.09	265
92	-12	30.5	0.46088585	0.080295824	0	0.22956447	0.22925384	230052.55	265
93	-16	30.5	0.46019891	0.081475586	0	0.23881182	0.21951368	213687.98	265
94	-20	30.5	0.46149203	0.080845498	0	0.24807638	0.20958608	212937.16	265
95	-24	30.5	0.4623372	0.080305547	0	0.25938734	0.19796991	198203.08	265
96	-28	30.5	0.46274281	0.079211213	0	0.2695612	0.18848479	242845.11	265
97	-32	30.5	0.4630641	0.078108668	0	0.28094754	0.17787972	242451.41	265
98	-36	30.5	0.46615261	0.073352247	0	0.29067823	0.16981693	407056.16	265
99	-40	30.5	0.46335876	0.071898133	0	0.29947376	0.16526933	291605.12	265
100	0	34.5	0.46873498	0.06668251	0	0.22365952	0.24092299	626056.56	265
101	-4	34.5	0.4642868	0.068590477	0	0.23228741	0.23483531	566334.94	265
102	-8	34.5	0.46232617	0.071105108	0	0.23945242	0.2271163	231032.75	265
103	-12	34.5	0.46058351	0.07424733	0	0.24755108	0.21761809	172644.78	265
104	-16	34.5	0.4589251	0.074776329	0	0.25772849	0.20857008	187539.55	265
105	-20	34.5	0.4596585	0.075105645	0	0.26676995	0.1984659	136445.66	265
106	-24	34.5	0.45913109	0.076092929	0	0.27694187	0.18783411	155253.2	265
107	-28	34.5	0.45900017	0.075793669	0	0.28559002	0.17961612	144561.95	265
108	-32	34.5	0.45870864	0.075883992	0	0.29552054	0.16988681	209368.61	265
109	-36	34.5	0.46075383	0.072581097	0	0.30341077	0.16325432	409600.84	265
110	-40	34.5	0.45827356	0.071004547	0	0.3113606	0.1593613	438629.16	265
111	0	38.25	0.47089007	0.061701946	0	0.23618214	0.23122583	532280.06	265
112	-4	38.25	0.4663552	0.062010814	0	0.24695845	0.22467552	471490.22	265
113	-8	38.25	0.46242857	0.065151207	0	0.2555314	0.2168888	475448.62	265
114	-12	38.25	0.46030006	0.068576872	0	0.26441354	0.20670953	398002.09	265
115	-16	38.25	0.45773086	0.068495773	0	0.2754629	0.19831045	330275.62	265
116	-20	38.25	0.45793957	0.069724523	0	0.28429517	0.18804073	194684.5	265
117	-24	38.25	0.45612538	0.072143592	0	0.29339924	0.17833179	317731.69	265
118	-28	38.25	0.45549145	0.072589718	0	0.30061704	0.17130177	1784277	265
119	-32	38.25	0.4546254	0.073798366	0	0.30918276	0.16239347	631585.88	265
120	-36	38.25	0.4556925	0.071858145	0	0.31534749	0.15710188	2888181.5	265
121	-40	38.25	0.45350617	0.070166811	0	0.32250446	0.15382254	10286831	265
122	0	42	0.4730452	0.056721382	0	0.24870476	0.22152866	3334800.5	265
123	-4	42	0.46842363	0.055431146	0	0.26162949	0.21451572	650843.75	265
124	-8	42	0.46253097	0.059197303	0	0.27161041	0.2066613	558803	265
125	-12	42	0.46001661	0.062906407	0	0.28127596	0.195801	742389.75	265
126	-16	42	0.45653668	0.062215216	0	0.29319727	0.18805082	1.8639073e+10	265
127	-20	42	0.45622063	0.064343415	0	0.3018204	0.17761557	6029623	265
128	-24	42	0.45311964	0.068194263	0	0.30985662	0.1688295	2184247.5	265
129	-28	42	0.45198277	0.069385767	0	0.31564406	0.1629874	1503982.9	265
130	-32	42	0.45054215	0.071712747	0	0.32284498	0.15490012	708373.88	265
131	-36	42	0.45063114	0.071135186	0	0.32728425	0.15094943	1634797.5	265
132	-40	42	0.44873881	0.069329061	0	0.33364835	0.14828376	3331659	265
