Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
39	-20	11.5	0.40969762	0.25907123	0	0.33123115	0	374328.88	265
40	-24	11.5	0.40684721	0.26826471	0	0.32488808	0	369388.47	265
41	-28	11.5	0.40207693	0.28593752	0	0.31198555	0	504131.38	265
42	-32	11.5	0.40761083	0.29423544	0	0.29815373	0	856209.69	265
43	-36	11.5	0.4038052	0.31374964	0	0.28244519	0	1164274.2	265
44	-40	11.5	0.403254	0.33057994	0	0.26616606	0	2181522	265
45	0	15.25	0.43748507	0.19280647	0	0.36970845	0	242442.98	265
46	-4	15.25	0.43176505	0.20821226	0	0.36002269	0	307514.81	265
47	-8	15.25	0.42490435	0.2208793	0	0.35421637	0	382077.34	265
48	-12	15.25	0.42255425	0.2343708	0	0.34307495	0	471395.97	265
49	-16	15.25	0.41159639	0.25275925	0	0.33564436	0	1589331.8	265
50	-20	15.25	0.4128226	0.26457292	0	0.32260448	0	495170.94	265
51	-24	15.25	0.40672663	0.27464524	0	0.31862816	0	517326.06	265
52	-28	15.25	0.40224862	0.28976655	0	0.30798483	0	707549.5	265
53	-32	15.25	0.40419427	0.29773298	0	0.29807279	0	1070968.9	265
54	-36	15.25	0.39847037	0.3185553	0	0.28297433	0	1374478.2	265
55	-40	15.25	0.39513308	0.33587945	0	0.26898751	0	2413371.5	265
56	0	19	0.43680638	0.19162464	0	0.37156898	0	214529.94	265
57	-4	19	0.43060842	0.20766112	0	0.36173046	0	246021.27	265
58	-8	19	0.42593783	0.22174375	0	0.35231844	0	826867.19	265
59	-12	19	0.42244413	0.23736304	0	0.34019279	0	357601.56	265
60	-16	19	0.41483265	0.25468847	0	0.33047888	0	496767.09	265
61	-20	19	0.41472197	0.26841709	0	0.31686094	0	389551.22	265
62	-24	19	0.40757978	0.28235114	0	0.31006908	0	452383.06	265
63	-28	19	0.40508831	0.29642853	0	0.29848316	0	599015.31	265
64	-32	19	0.40342984	0.30669633	0	0.28987384	0	1176809.2	265
65	-36	19	0.40066186	0.32303658	0	0.27630156	0	1567340.6	265
66	-40	19	0.39808011	0.33827385	0	0.26364601	0	2515787.5	265
67	0	23	0.43608242	0.19036402	0	0.37355354	0	190270.56	265
68	-4	23	0.42937469	0.20707323	0	0.36355209	0	264396.44	265
69	-8	23	0.42704019	0.2226658	0	0.35029399	0	322927.44	265
70	-12	23	0.42232671	0.24055476	0	0.33711854	0	254999.94	265
71	-16	23	0.41828465	0.25674632	0	0.32496902	0	414124.75	265
72	-20	23	0.41674796	0.27251753	0	0.31073451	0	6958188	265
73	-24	23	0.40848979	0.29057077	0	0.30093944	0	421570.31	265
74	-28	23	0.40811732	0.30353463	0	0.28834805	0	462065.44	265
75	-32	23	0.40261444	0.31625724	0	0.28112832	0	930351.25	265
76	-36	23	0.40299943	0.32781661	0	0.26918393	0	1228362.8	265
77	-40	23	0.40122363	0.34082794	0	0.25794843	0	1841915.8	265
78	0	26.75	0.43540373	0.18918219	0	0.37541407	0	251402.81	265
79	-4	26.75	0.42821807	0.20652208	0	0.36525986	0	309060.47	265
80	-8	26.75	0.42807367	0.22353023	0	0.34839606	0	318965.91	265
81	-12	26.75	0.42221662	0.24354701	0	0.33423638	0	334705.28	265
82	-16	26.75	0.42152092	0.25867555	0	0.31980354	0	551977.81	265
83	-20	26.75	0.41864732	0.2763617	0	0.30499098	0	534702.19	265
84	-24	26.75	0.40934297	0.29827666	0	0.29238036	0	374817.72	265
85	-28	26.75	0.41095701	0.31019658	0	0.27884641	0	423612.34	265
86	-32	26.75	0.40185001	0.32522058	0	0.2729294	0	620433.12	265
87	-36	26.75	0.40519094	0.33229789	0	0.26251116	0	1248531.8	265
88	-40	26.75	0.40417066	0.34322235	0	0.25260696	0	1239677.8	265
89	0	30.5	0.44181862	0.18288067	0	0.37530071	0	310992.53	265
90	-4	30.5	0.4346846	0.19741251	0	0.36790287	0	429811.75	265
91	-8	30.5	0.43348163	0.21496762	0	0.35155073	0	410229.16	265
92	-12	30.5	0.42867824	0.23350672	0	0.33781505	0	301215.91	265
93	-16	30.5	0.42725337	0.24974683	0	0.32299981	0	324224.94	265
94	-20	30.5	0.42318389	0.26808727	0	0.30872884	0	383346.56	265
95	-24	30.5	0.41360191	0.29018572	0	0.29621238	0	491835.19	265
96	-28	30.5	0.41322488	0.30497986	0	0.28179526	0	542490.25	265
97	-32	30.5	0.40561756	0.31996426	0	0.27441821	0	728975.19	265
98	-36	30.5	0.40717438	0.32959625	0	0.26322937	0	1480318.5	265
99	-40	30.5	0.40626332	0.34062752	0	0.25310913	0	1658760.9	265
100	0	34.5	0.44982529	0.17531887	0	0.37485585	0	467217.66	265
101	-4	34.5	0.44283324	0.18629117	0	0.37087557	0	419465.44	265
102	-8	34.5	0.43996799	0.20428717	0	0.35574484	0	474097.75	265
103	-12	34.5	0.43664908	0.22065841	0	0.34269249	0	334265.47	265
104	-16	34.5	0.4337776	0.23844104	0	0.32778135	0	551798.75	265
105	-20	34.5	0.42845565	0.25727251	0	0.31427184	0	667117.19	265
106	-24	34.5	0.41870368	0.27896309	0	0.30233324	0	619365	265
107	-28	34.5	0.41555005	0.29746607	0	0.28698388	0	858063.19	265
108	-32	34.5	0.41037995	0.31202403	0	0.277596	0	1174578.6	265
109	-36	34.5	0.40925589	0.32553577	0	0.26520833	0	2196601.5	265
110	-40	34.5	0.4083553	0.33704096	0	0.25460374	0	3295844.8	265
111	0	38.25	0.45733154	0.1682297	0	0.37443876	0	931545.06	265
112	-4	38.25	0.45047256	0.17586493	0	0.3736625	0	569288	265
113	-8	38.25	0.44604895	0.19427425	0	0.35967681	0	625585.38	265
114	-12	38.25	0.44412175	0.20861313	0	0.34726512	0	582985.38	265
115	-16	38.25	0.43989408	0.22784185	0	0.33226407	0	607018.56	265
116	-20	38.25	0.43339795	0.24713367	0	0.31946838	0	726673	265
117	-24	38.25	0.42348656	0.26844189	0	0.30807155	0	929942.81	265
118	-28	38.25	0.41772994	0.29042187	0	0.29184818	0	1010179.1	265
119	-32	38.25	0.41484472	0.30458009	0	0.28057519	0	1276743.2	265
120	-36	38.25	0.41120735	0.32172906	0	0.26706362	0	2706796.2	265
121	-40	38.25	0.4103165	0.33367857	0	0.25600493	0	3682889	265
122	0	42	0.46483776	0.16114052	0	0.37402171	0	588734.44	265
123	-4	42	0.45811191	0.16543868	0	0.37644941	0	908234.44	265
124	-8	42	0.4521299	0.18426131	0	0.36360878	0	627815.88	265
125	-12	42	0.45159441	0.19656783	0	0.35183775	0	549935.81	265
126	-16	42	0.44601053	0.21724269	0	0.33674678	0	604316.75	265
127	-20	42	0.43834022	0.23699483	0	0.32466492	0	692375.62	265
128	-24	42	0.42826948	0.25792065	0	0.31380987	0	841349.94	265
129	-28	42	0.41990981	0.28337768	0	0.29671252	0	882976	265
130	-32	42	0.41930947	0.29713613	0	0.2835544	0	1304766.2	265
131	-36	42	0.41315877	0.31792235	0	0.26891887	0	1648393.6	265
132	-40	42	0.4122777	0.33031616	0	0.25740615	0	2397663.5	265
