Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
82	-20	25	0.46661109	0.17475149	0.055942502	0.1542117	0.1484832	6.7249013e-05	0.29306	265
83	-20	26.5	0.46636254	0.17654701	0.056912087	0.15319724	0.14698112	6.6224158e-05	0.28508359	265
84	-20	28	0.46611398	0.17834252	0.057881676	0.15218279	0.14547904	6.5250693e-05	0.27710721	265
85	-24	25	0.46715581	0.18012729	0.056122601	0.1442814	0.1523129	6.6901222e-05	0.28870001	265
86	-24	26.5	0.46666756	0.18192416	0.057576161	0.14353707	0.15029503	6.0269707e-05	0.28112319	265
87	-24	28	0.46617931	0.18372104	0.059029724	0.14279275	0.14827718	6.8489047e-05	0.2735464	265
88	-28	25	0.46259323	0.18285692	0.060037106	0.13820842	0.15630431	6.8718444e-05	0.27555001	265
89	-28	26.5	0.46272716	0.18465523	0.06093527	0.13760337	0.15407896	6.6381945e-05	0.26895481	265
90	-28	28	0.46286109	0.18645354	0.061833434	0.13699833	0.15185361	6.1793457e-05	0.26235959	265
91	-32	25	0.4637782	0.18224621	0.060662098	0.1309922	0.1623213	6.450036e-05	0.26006001	265
92	-32	26.5	0.46342292	0.18443415	0.061990768	0.13058837	0.15956379	6.6609151e-05	0.25419441	265
93	-32	28	0.46306771	0.18662208	0.06331943	0.13018453	0.15680626	5.416539e-05	0.2483288	265
94	-36	25	0.4620972	0.18584611	0.060865697	0.1261469	0.1650441	6.2798106e-05	0.23939	265
95	-36	26.5	0.4620738	0.18745103	0.061941262	0.12582877	0.16270514	6.2799212e-05	0.2342996	265
96	-36	28	0.46205038	0.18905598	0.063016824	0.12551063	0.16036619	5.3846357e-05	0.2292092	265
97	-40	25	0.45870075	0.18242759	0.063533194	0.12228079	0.17305769	5.6840978e-05	0.21763	265
98	-40	26.5	0.45821315	0.18450715	0.064737685	0.12177008	0.17077194	5.4025208e-05	0.2131204	265
99	-40	28	0.45772552	0.18658672	0.065942176	0.12125938	0.16848621	5.3644893e-05	0.2086108	265
100	0	37.5	0.48170316	0.14954019	0.039780099	0.19809498	0.13088159	5.396461e-05	0.17155001	265
101	0	39	0.48162615	0.15095672	0.040313207	0.19627196	0.13083196	5.6555873e-05	0.16477001	265
102	0	40.5	0.48154914	0.15237327	0.040846318	0.19444895	0.13078232	1.1927467e-08	0.15798999	265
103	-4	37.5	0.47494501	0.15870661	0.045576803	0.18785121	0.1329204	5.3087759e-05	0.18836001	265
104	-4	39	0.47459278	0.16024928	0.046035562	0.18640177	0.13272062	5.0588824e-05	0.1809548	265
105	-4	40.5	0.47424057	0.16179194	0.046494316	0.18495233	0.13252082	4.6386085e-05	0.17354961	265
106	-8	37.5	0.4754951	0.166715	0.051449299	0.17576669	0.1305739	5.2617372e-05	0.20376	265
107	-8	39	0.47578171	0.16810566	0.052230764	0.17417435	0.12970752	4.7817088e-05	0.196116	265
108	-8	40.5	0.47606835	0.16949631	0.05301223	0.172582	0.12884112	4.6275665e-05	0.188472	265
109	-12	37.5	0.4693549	0.17485359	0.056960303	0.16484091	0.1339903	4.960574e-05	0.21426	265
110	-12	39	0.46921226	0.17631105	0.058078222	0.16342425	0.13297422	4.9635266e-05	0.2063088	265
111	-12	40.5	0.46906966	0.17776848	0.059196137	0.1620076	0.13195813	4.5582074e-05	0.1983576	265
112	-16	37.5	0.46507534	0.18677138	0.060826395	0.15403169	0.13329519	5.3328036e-05	0.22246	265
113	-16	39	0.46430987	0.18910103	0.062203478	0.15251982	0.1318658	4.7629641e-05	0.21431801	265
114	-16	40.5	0.4635444	0.19143069	0.063580558	0.15100797	0.13043641	4.2817366e-05	0.206176	265
115	-20	37.5	0.46453974	0.18971409	0.064022392	0.14575788	0.13596588	5.2460542e-05	0.22658999	265
116	-20	39	0.46429119	0.19150959	0.064991981	0.14474343	0.1344638	4.6313897e-05	0.21861359	265
117	-20	40.5	0.46404263	0.19330509	0.06596157	0.14372897	0.13296174	6.597623e-05	0.2106372	265
118	-24	37.5	0.46308708	0.1951012	0.068235606	0.1380787	0.13549741	5.3792381e-05	0.22555999	265
119	-24	39	0.46259886	0.19689806	0.069689162	0.13733438	0.13347954	5.0863979e-05	0.2179832	265
120	-24	40.5	0.46211061	0.19869494	0.071142726	0.13659005	0.13146168	4.5911955e-05	0.21040639	265
121	-28	37.5	0.46370924	0.19784282	0.067521803	0.13316642	0.13775972	4.7456317e-05	0.22059	265
122	-28	39	0.46384317	0.19964114	0.068419971	0.13256137	0.13553436	5.103106e-05	0.2139948	265
123	-28	40.5	0.4639771	0.20143944	0.069318138	0.13195632	0.13330901	4.7468504e-05	0.20739961	265
124	-32	37.5	0.46081775	0.20047902	0.071734309	0.12762691	0.13934201	4.8505615e-05	0.21118	265
125	-32	39	0.46046248	0.20266695	0.073062971	0.12722307	0.13658451	5.1048144e-05	0.2053144	265
126	-32	40.5	0.46010724	0.20485489	0.074391641	0.12681925	0.13382699	4.6803176e-05	0.19944879	265
127	-36	37.5	0.46190208	0.1992206	0.069828704	0.1234958	0.1455528	5.632282e-05	0.19697	265
128	-36	39	0.46187869	0.20082554	0.070904262	0.12317767	0.14321384	3.1856431e-05	0.1918796	265
129	-36	40.5	0.46185529	0.20243047	0.071979821	0.12285954	0.14087489	2.9565263e-05	0.1867892	265
130	-40	37.5	0.45463729	0.19975731	0.073570602	0.1180249	0.15400989	2.9173105e-05	0.18005	265
131	-40	39	0.45414969	0.20183687	0.074775085	0.11751419	0.15172416	2.7632594e-05	0.1755404	265
132	-40	40.5	0.45366207	0.20391643	0.075979576	0.11700349	0.14943843	2.6004989e-05	0.1710308	265
